file_path,label
data/malignant/57218_1829910078_png.rf.8b7a585b21edf626ce56b32f078d34a9.jpg,malignant
data/malignant/28634_1562558660_png.rf.545a521d42d399384aac4c93ed15a59d.jpg,malignant
data/malignant/56813_1923655631_png.rf.25d0edcd97c0517150b987a0dfe1c247.jpg,malignant
data/malignant/43004_1829769663_png.rf.13d07f1d1f7b467c8b5c0d7720dc583d.jpg,malignant
data/malignant/53360_1973582111_png.rf.f1cf2091b4edd56584d7e8a2f1f39444.jpg,malignant
data/malignant/25178_1329415270_png.rf.d37456d13628b8d7c3e2bc2509acd8d0.jpg,malignant
data/malignant/28747_285721109_png.rf.2b218b869f63a69f256a929f78d59fb3.jpg,malignant
data/malignant/16703_87510051_png.rf.c4b59cce87ffe7abb2db9fa1ac5d8431.jpg,malignant
data/malignant/57737_509366020_png.rf.5e7ff298614f00dee6a9261de8c35aaa.jpg,malignant
data/malignant/37032_2094451064_png.rf.3768c1942e355269a04d2e801db403e8.jpg,malignant
data/malignant/7151_396925350_png.rf.ed150e9bccae5ba214f59e56720aacf5.jpg,malignant
data/malignant/1336_338330540_png.rf.0e3deb677718ad5f8683f95018476567.jpg,malignant
data/malignant/6038_39672040_png.rf.f9f9acddf89cb60916c3026f436156bd.jpg,malignant
data/malignant/43004_2054900584_png.rf.b480558915bd6a1046696a8a85fd2400.jpg,malignant
data/malignant/10589_195400299_png.rf.00c51b097c43277a63aade14d12ea93e.jpg,malignant
data/malignant/32881_1900457997_png.rf.b257fcafe2c884f82eb8cad3db2bea09.jpg,malignant
data/malignant/48230_688227459_png.rf.1727e28d7899a1931cee031930cc1b47.jpg,malignant
data/malignant/32057_1045902748_png.rf.a27b67a2bddae12cfa3d50609c0d1207.jpg,malignant
data/malignant/60519_1303753411_png.rf.4b42f8f707c9b520db6a8d6b8d54250b.jpg,malignant
data/malignant/8631_155909056_png.rf.a6ee33a0692100e3d0d2c83504715791.jpg,malignant
data/malignant/25550_1138491602_png.rf.1b488ec76759a8906cbc247533d8dcf7.jpg,malignant
data/malignant/32057_269202549_png.rf.ecb95b351ea7c42a735c7c8304529681.jpg,malignant
data/malignant/41010_2042146023_png.rf.db43b078ce22783e497ef75f2df4082d.jpg,malignant
data/malignant/43595_1413491372_png.rf.c4c439d1d4795eb857acc1a4fc65df92.jpg,malignant
data/malignant/16518_442815464_png.rf.845d2de08eb25f3ebff1e9705e7e158a.jpg,malignant
data/malignant/33971_1445458891_png.rf.22adcbbd7366f2ae829a28897403c5bd.jpg,malignant
data/malignant/17894_446858992_png.rf.c361dc84e388a0929c919a6db03dea59.jpg,malignant
data/malignant/17535_952275239_png.rf.99f882cd3799b68bfa3c6a598d6b888a.jpg,malignant
data/malignant/49523_109361654_png.rf.e63d1831114c36244ab3afd895fadabd.jpg,malignant
data/malignant/16955_1179164048_png.rf.f153eeccc91e2308278ba337adf31965.jpg,malignant
data/malignant/4953_94584715_png.rf.afcadb81647591bebf07cb1a254e47d7.jpg,malignant
data/malignant/57754_186045163_png.rf.65f0a44176a156dffcf9140dd4c5c16f.jpg,malignant
data/malignant/7339_178035245_png.rf.fd172aa6d2e81ab96e1c5bb8a68caf1d.jpg,malignant
data/malignant/41010_1394148389_png.rf.b0e3312b35a0422deb5428422318c52c.jpg,malignant
data/malignant/18421_179426017_png.rf.14e0144699863ad3961b8738633ebe91.jpg,malignant
data/malignant/21928_1498981680_png.rf.f6d43e3df1c2c992c269f5dce480ae92.jpg,malignant
data/malignant/19750_684882869_png.rf.fa11e55660ab254cedd988adc75af6a4.jpg,malignant
data/malignant/9851_1409270544_png.rf.2ecac586655fdcc06ccae4259af73f27.jpg,malignant
data/malignant/26048_1203336509_png.rf.00dd82df2197addc91757eda8b85a1fb.jpg,malignant
data/malignant/2679_1440151392_png.rf.7169655ac051a841c268e38b6f34264b.jpg,malignant
data/malignant/37836_1312846125_png.rf.b2921b1c16166cf4adf240359c129f58.jpg,malignant
data/malignant/16249_1084474740_png.rf.0c4eeecedc9420cb312c7dff9e5e0042.jpg,malignant
data/malignant/12282_2025746473_png.rf.95751953c17a609623ff93cf9291e730.jpg,malignant
data/malignant/5911_1491483248_png.rf.4e8822ed7952cdfc16ca3db3492f868e.jpg,malignant
data/malignant/5820_1101246759_png.rf.9e8cc6885eeb55fb92785bf7f17f8afc.jpg,malignant
data/malignant/38311_1366179524_png.rf.121bfd7d3439f08c550d6758e4cab4da.jpg,malignant
data/malignant/11937_1767654639_png.rf.633ec8c17e16a36e0ed80f99bd4c02e8.jpg,malignant
data/malignant/39355_42886513_png.rf.d421d402f9550483058fe30760bd9a91.jpg,malignant
data/malignant/65244_119855018_png.rf.18a519ef5b1366cf067cb4843045c62b.jpg,malignant
data/malignant/27861_1532982826_png.rf.10fc91509ae53a2e6895ec20f4eb8941.jpg,malignant
data/malignant/62401_1606971612_png.rf.331a55933305572e88ed2aa44ca56a4c.jpg,malignant
data/malignant/49954_1797342487_png.rf.3867d7518d944bfb98d511b38ade11f5.jpg,malignant
data/malignant/1775_393941516_png.rf.fc0dfd7e90ce78f7b63e1efa98f3b0da.jpg,malignant
data/malignant/64385_371176944_png.rf.0d4da531dfda68b6bd3b88bb4c0890da.jpg,malignant
data/malignant/63226_1084546948_png.rf.e89f54db24d0cc4fd207eab03464840c.jpg,malignant
data/malignant/60033_1168039233_png.rf.019e5d6a13e805bb2a7e78d3917cb59d.jpg,malignant
data/malignant/19486_886797800_png.rf.2f65d452b886b388cc36376bb0bd7f99.jpg,malignant
data/malignant/9559_1047452753_png.rf.0fa847309c4d05d521d4a0b963b39138.jpg,malignant
data/malignant/49176_1538523389_png.rf.e2ceeab4017031644f6af5aed2c009cf.jpg,malignant
data/malignant/47128_1726612128_png.rf.ecb13446a7a8a1bb3f7f337981d9136a.jpg,malignant
data/malignant/42746_1401727204_png.rf.86e0263562ecaffcaa5cdb4fa9369d55.jpg,malignant
data/malignant/21067_1511749844_png.rf.b7a36115600d19e4628b9abadf629d7b.jpg,malignant
data/malignant/65244_766694861_png.rf.48457fafdd780ff4778640eab6c93547.jpg,malignant
data/malignant/21720_1900007287_png.rf.d86936556d4bc1d01833193a82af8fe0.jpg,malignant
data/malignant/12522_212923136_png.rf.26208811c7dc09e481b940203f6cd9f5.jpg,malignant
data/malignant/8641_2120521410_png.rf.0e5c3df8575ebc63aa0bcfdb25d8a0e3.jpg,malignant
data/malignant/20053_1290216893_png.rf.c28ad56b2f4d442a7203832cdaff3608.jpg,malignant
data/malignant/37213_238138823_png.rf.8f92083417cfd84f8eb816ac3f99216e.jpg,malignant
data/malignant/53727_155551003_png.rf.4fcdc2c423de7e0ee0acc9cac84229c6.jpg,malignant
data/malignant/40163_744975647_png.rf.8ebb06422c0fceb3e0269074b88234dc.jpg,malignant
data/malignant/40511_1210260446_png.rf.593ef8d4993c324b7cad378bdc9c830b.jpg,malignant
data/malignant/6303_1925785468_png.rf.05672087b73c4569580e8a516de15509.jpg,malignant
data/malignant/44062_623439984_png.rf.37b279102f060782357fb09f1defe5a1.jpg,malignant
data/malignant/32517_193351059_png.rf.136db5b13f7e443fca1a3e3118cf9ce0.jpg,malignant
data/malignant/48939_698067885_png.rf.aea492de391f89567672e2eb29de6c42.jpg,malignant
data/malignant/28936_218134651_png.rf.f134a06a7223d0738c48f2986dc47aeb.jpg,malignant
data/malignant/17891_1605416080_png.rf.58a1d3e9d15d174cb9cd37790006bd83.jpg,malignant
data/malignant/21445_1790818978_png.rf.c7640a83e3c04651d86d82eb8f9048a9.jpg,malignant
data/malignant/39747_508899078_png.rf.7817a3246d5336f7625de94f4b3ad8bf.jpg,malignant
data/malignant/30435_1261298563_png.rf.5a2b8e7e96ec46c2702c0a97f4c00635.jpg,malignant
data/malignant/38537_1655223848_png.rf.dcaa8682b366b41ad233a9ccec6298ef.jpg,malignant
data/malignant/6107_2145202604_png.rf.a3ead74d5c74a6c7d4133a1ab7c205e1.jpg,malignant
data/malignant/25432_1283242087_png.rf.51e31f7e809059e719d7b3b4b44bc7e9.jpg,malignant
data/malignant/53255_1409657352_png.rf.a128198d925aa3808e2b0636b7a8af10.jpg,malignant
data/malignant/37931_1892232224_png.rf.8cf06c2d8913f8d31283ba61afe9b845.jpg,malignant
data/malignant/58195_631926753_png.rf.432608636c1ca06f0464a5eca01c82e7.jpg,malignant
data/malignant/11919_1017363921_png.rf.98e2ed29aa2a9059e676d21d1ffad1c7.jpg,malignant
data/malignant/26862_192415761_png.rf.bb4ddea46f3de59cbfedb1aebf9d3348.jpg,malignant
data/malignant/54084_1440235181_png.rf.806a998688466bc16086707444044422.jpg,malignant
data/malignant/53727_2097422495_png.rf.bdb9cb2946f8718e905068657b3466ac.jpg,malignant
data/malignant/59347_2040824439_png.rf.3dcd5617468b3815b0c372b34319ce35.jpg,malignant
data/malignant/57229_1863446_png.rf.d6068f8052c056a820357085c318b468.jpg,malignant
data/malignant/9029_1906118149_png.rf.3d19cbf4334ae862e180849461ef6de9.jpg,malignant
data/malignant/49316_2061693834_png.rf.643c90bc91a1753965c8575ae87a750c.jpg,malignant
data/malignant/25909_1201889471_png.rf.38d01b8d1fa49d040cc7342d15d156cc.jpg,malignant
data/malignant/54084_852493177_png.rf.bdfcd4128e7cd4146db934f19b691a37.jpg,malignant
data/malignant/36748_240108548_png.rf.712ae17fc63ae566140131d9b1aabf9a.jpg,malignant
data/malignant/18026_1943507092_png.rf.f9b5817b43d4e2c5e3375baab71e4c29.jpg,malignant
data/malignant/37931_1272825640_png.rf.52c32b6bdbd0629007a7f0a1cbe9fcfe.jpg,malignant
data/malignant/16668_1015929339_png.rf.d1068798dad1978d51fb93877ae75d9d.jpg,malignant
data/malignant/41610_866373686_png.rf.75d6ad44131aead958d95796c818c950.jpg,malignant
data/malignant/47404_1256209009_png.rf.26ecd87daf378b12dbf525111cf82312.jpg,malignant
data/malignant/37724_1125393084_png.rf.ad6b37b7f19f26cfbea956867cd6c39c.jpg,malignant
data/malignant/10130_613462606_png.rf.eafac46ef469dfac664651c3789d2664.jpg,malignant
data/malignant/6659_734832218_png.rf.e14c25a1e7a43dd2eb6cda1161793438.jpg,malignant
data/malignant/4083_1022886281_png.rf.dcb8a0941919b7c0634652c38a063df1.jpg,malignant
data/malignant/63706_696679390_png.rf.17d5795f9279c0416db0e04493bbe4b8.jpg,malignant
data/malignant/53343_1721695713_png.rf.85e6de68b9949eac4de185d12025ae62.jpg,malignant
data/malignant/50740_1717606646_png.rf.f1e16f7e58c5c15895619352b05f018e.jpg,malignant
data/malignant/41359_1802579446_png.rf.91adf48f7016bde5da5c43f81a2bc494.jpg,malignant
data/malignant/37573_1344523058_png.rf.2c2cb0855458f81a807eb8122887ede9.jpg,malignant
data/malignant/59865_1780320322_png.rf.dbde5e6bfd71dd83ac7624fea3c84877.jpg,malignant
data/malignant/42581_1847331593_png.rf.5d4b67916cf5d5190d72d67356432c72.jpg,malignant
data/malignant/25523_690750133_png.rf.7d66bed9e5f956c8e862b23b13478f49.jpg,malignant
data/malignant/64437_2141319189_png.rf.132978953946a4a447ea37e9cd19ced7.jpg,malignant
data/malignant/49461_602369659_png.rf.b8ab2467d2cfc545f1fd92e80b5327cc.jpg,malignant
data/malignant/30094_386067946_png.rf.06f5821fccd5fa518b7e9a502f20a156.jpg,malignant
data/malignant/56328_846169117_png.rf.fea4bb1cb283444359976e6761d2c875.jpg,malignant
data/malignant/8641_1705465109_png.rf.e1873ee58b63c1de3fa66339fe71e12f.jpg,malignant
data/malignant/500_1923583324_png.rf.889283e95d3010ff0dc37dd6e071a88f.jpg,malignant
data/malignant/4888_759765009_png.rf.79ef6f8299f7f633d0c8b942cf3d34e2.jpg,malignant
data/malignant/31964_1445103431_png.rf.d7ca71f2652caf7a1733263efc6a6c7e.jpg,malignant
data/malignant/12392_982883275_png.rf.41a8ebb398f292f23eb5dad22a4abcf6.jpg,malignant
data/malignant/3670_819790188_png.rf.d7041cef8620d56ad57f08f7fd239277.jpg,malignant
data/malignant/19182_675080509_png.rf.790b6379ca870750117866b7467fbf3a.jpg,malignant
data/malignant/64439_1423923778_png.rf.ddb7dcccb8b56b51a051d3fff921ffea.jpg,malignant
data/malignant/32252_187375781_png.rf.8fea4b695ae7f4284c2b91cb9d4362f6.jpg,malignant
data/malignant/53659_159940212_png.rf.da0b7da60e223d774fd935c464a918f6.jpg,malignant
data/malignant/39280_1570213179_png.rf.17427e0ae248c7fa2bccacaa4fa8c2f1.jpg,malignant
data/malignant/3568_109188998_png.rf.ad6d4836c7bb5892ff86198d80f90578.jpg,malignant
data/malignant/4340_2097599250_png.rf.5bbd0d91375030411df095208b40907b.jpg,malignant
data/malignant/50740_174840773_png.rf.7e30ca331a5e9dd08a5e75af8e05e9b0.jpg,malignant
data/malignant/18709_862867450_png.rf.f7cc71800ae91fa531c9ba8e742c1110.jpg,malignant
data/malignant/60410_825403089_png.rf.fd1863a1dac7ddd210c562d93ca2e28d.jpg,malignant
data/malignant/44121_958689703_png.rf.a9bf2dd9b5865f18080c22880b816020.jpg,malignant
data/malignant/30363_192291098_png.rf.39565c139950620a677c033f20915cd1.jpg,malignant
data/malignant/16703_612451325_png.rf.9a720b6afc55cf2871b433be154a43e4.jpg,malignant
data/malignant/1524_1856057994_png.rf.a1ee4a0a65c3b00b0163208f25f9330b.jpg,malignant
data/malignant/53272_362089845_png.rf.63c0051038c37afa72a226c4f7d15d5a.jpg,malignant
data/malignant/47055_998306444_png.rf.290c000069d4bdd2167443010cd0766f.jpg,malignant
data/malignant/12305_1995339680_png.rf.1931d314da06aeb863305533caf25668.jpg,malignant
data/malignant/25423_623014940_png.rf.2ab5d92a95ef2689eb17b3aee37fe214.jpg,malignant
data/malignant/4202_1775490159_png.rf.b76699be105c3556369070b24d6bebfa.jpg,malignant
data/malignant/60964_1327695628_png.rf.2ba116d70c17bd52727d326cd2f93eff.jpg,malignant
data/malignant/32517_1892888100_png.rf.ff8b6aad66e3e9a74e29546328ca99f1.jpg,malignant
data/malignant/37724_1189929071_png.rf.44080e617c8fd015cbe15bf143d7e121.jpg,malignant
data/malignant/28383_1383934781_png.rf.98431727a3dc28c8f94a9d3a899caf44.jpg,malignant
data/malignant/55755_939219490_png.rf.dd483092e56607ffa7f806565267c300.jpg,malignant
data/malignant/39747_620707174_png.rf.f331b4a7420d21fc5ce66b944e242c6b.jpg,malignant
data/malignant/28989_506550282_png.rf.c2b74fda57a62144ec64b07c43040fca.jpg,malignant
data/malignant/39677_1140395794_png.rf.367d802024af2252d97dd665372b86d1.jpg,malignant
data/malignant/36420_1324605410_png.rf.8ee90d74bff11dde17dd21fc84729d64.jpg,malignant
data/malignant/64018_259642159_png.rf.5da3e4e5c82d42ed263f11b9eedbad8b.jpg,malignant
data/malignant/53115_1903183388_png.rf.379d7e2647764f02d848127e029c705a.jpg,malignant
data/malignant/38123_228885438_png.rf.b66b9400f14dcddbd2d00fb47f7c7a39.jpg,malignant
data/malignant/10130_388811999_png.rf.bb9dddf4812127f1e8f0a2943395ddd1.jpg,malignant
data/malignant/22616_1690035103_png.rf.06e96985d4de7ab143bd52a9243f7e9d.jpg,malignant
data/malignant/14292_2058816582_png.rf.da11a7bdfc2fc0181fa6db693605c96b.jpg,malignant
data/malignant/16668_1494928875_png.rf.7718f2d7e3a9b486c73914afc5d3a7d1.jpg,malignant
data/malignant/36748_207616196_png.rf.ad654770c03db5886d9c9e471c7bbd57.jpg,malignant
data/malignant/36420_141266182_png.rf.9fe34a58321be43e88c1146e5f5f8968.jpg,malignant
data/malignant/44780_629017818_png.rf.d9fa3133f7ffa686606f3db99fbc9394.jpg,malignant
data/malignant/32582_354984281_png.rf.14d9fdd7b359d12a31538085fa211c24.jpg,malignant
data/malignant/37012_98489338_png.rf.3ac72340112326aae04b2070a5f074c0.jpg,malignant
data/malignant/28620_685239979_png.rf.78b1e88223d8d8a2c2eee3e9bad35ac9.jpg,malignant
data/malignant/32957_529940192_png.rf.d3dfc64712eaf56d77187d67913c1dfd.jpg,malignant
data/malignant/9481_1662311140_png.rf.53eb67fb00dc5301a2148a9941899863.jpg,malignant
data/malignant/12485_1563019139_png.rf.dfe1c384f508eef72666dea9a7e7742b.jpg,malignant
data/malignant/46095_2141709197_png.rf.d5099ee214e7ad8961369bce480828a9.jpg,malignant
data/malignant/6668_218465248_png.rf.7223d89cf9d37a9fdf7f52ae8ffd1b5a.jpg,malignant
data/malignant/61046_770259258_png.rf.bcab1c9fc8d5e2d88dafe1aa1e0dd1d5.jpg,malignant
data/malignant/30836_714251521_png.rf.1000c47fd332d7b821d6d3af1a2f6547.jpg,malignant
data/malignant/12258_740439778_png.rf.9a8f8b52876b2b1383ac4e2f793dc20e.jpg,malignant
data/malignant/28936_1362919630_png.rf.d74e6452701e5353144fb62083d8a1ba.jpg,malignant
data/malignant/37459_68880663_png.rf.76f8a01477b297aa994c3dc5495e3dff.jpg,malignant
data/malignant/28344_1372132287_png.rf.9a03b9692e4f20df8ca0bb1a3c1c2e85.jpg,malignant
data/malignant/13267_2024785721_png.rf.5eeb80b0919e1f1d6c674f4d19cf36d5.jpg,malignant
data/malignant/58825_2106831343_png.rf.2417dfff0352ac7d078e00c6d2e78ffe.jpg,malignant
data/malignant/60617_1075848024_png.rf.277d3534ba7eb3c68c2a1f4089dcc068.jpg,malignant
data/malignant/15268_1398189039_png.rf.2094cbe10d8f21a88e605f9919d39372.jpg,malignant
data/malignant/14706_180902452_png.rf.4ae66a7b306154f1316e5f55fe44c571.jpg,malignant
data/malignant/34991_479738992_png.rf.81fd66f13db008a968326371dd101217.jpg,malignant
data/malignant/2133_267266091_png.rf.7e4a1d242f5c1415b6cabaf2b893b2eb.jpg,malignant
data/malignant/58564_1081841028_png.rf.bef3cd4ffe15275ce6ee9dd3d77b05fb.jpg,malignant
data/malignant/53946_2125610822_png.rf.918fad3f4d3950b84b7c33cc7f3b164b.jpg,malignant
data/malignant/6038_1576775200_png.rf.af1c8904c43f3f62d5232b8f5ddfd077.jpg,malignant
data/malignant/59347_664756059_png.rf.e78a66e0ccf3cae54de3e24520883034.jpg,malignant
data/malignant/28620_669303826_png.rf.16415d83568b02f01218e7fed40cfc90.jpg,malignant
data/malignant/31581_601361926_png.rf.a8ea55c521a47cca986b1361b598415e.jpg,malignant
data/malignant/12918_610792199_png.rf.54c4bd860cec7eb58a5d21dadcb5b228.jpg,malignant
data/malignant/28748_1447554621_png.rf.387b731353d0a28a286e8bc25cb69ae0.jpg,malignant
data/malignant/31046_2083156336_png.rf.f5fdd6ad89a05f6dabf089d80f9dbc7e.jpg,malignant
data/malignant/2489_1930646527_png.rf.f1a756851b65e7ae810abfb0591f0fa4.jpg,malignant
data/malignant/45137_847490588_png.rf.d50c90b70a89ed19e975a6478e7c20ae.jpg,malignant
data/malignant/39677_1900013346_png.rf.1fa3dc78ffadbdcafb7c3765b0959b33.jpg,malignant
data/malignant/48230_386832097_png.rf.8337aec733404f961d669d2319223d94.jpg,malignant
data/malignant/4340_1757286067_png.rf.75c7191bd4418a802d089691300da2ce.jpg,malignant
data/malignant/24947_1231101161_png.rf.8f9250db028e2e2fedd7f0ad06aeb97c.jpg,malignant
data/malignant/49523_1187667771_png.rf.b4eb7a2a33c18177b5b4294547ddabfa.jpg,malignant
data/malignant/50644_1408030705_png.rf.06cbfcac88da8107415169cc6be77faf.jpg,malignant
data/malignant/46095_1652648212_png.rf.d1e8a5ab87353d93f3056de129b616b0.jpg,malignant
data/malignant/21888_600924094_png.rf.92147b55eda522aae055c2bbce458aca.jpg,malignant
data/malignant/54463_1067532013_png.rf.689d1370177380ead4a3aa3cf60a65c5.jpg,malignant
data/malignant/58564_22663013_png.rf.befdfeaefcb0e521391f6e752b9fc541.jpg,malignant
data/malignant/18026_1905432390_png.rf.2a0715f47bf9eae8e9403f26a0a891b2.jpg,malignant
data/malignant/14941_1634151852_png.rf.d482e94bae336579ac3bba8e2fb37bbc.jpg,malignant
data/malignant/47055_1319601220_png.rf.eedef8b15460e7a6a1dd96b663efefd2.jpg,malignant
data/malignant/62608_344315857_png.rf.d519f3ad06c6410ff6f75291c3c30868.jpg,malignant
data/malignant/22502_1283804942_png.rf.3ae2313d4bdc0941457740c77363380c.jpg,malignant
data/malignant/41584_1735459739_png.rf.5ed37a7ec33caf4fd17f8805cd210d01.jpg,malignant
data/malignant/58398_823353216_png.rf.6c6b15b7e7726f9024f03f166edff3f3.jpg,malignant
data/malignant/36034_80000307_png.rf.f7c8112886f91a25044f08f50532045a.jpg,malignant
data/malignant/16451_1600425758_png.rf.dc3a2053a43f500262a5fbd01feef052.jpg,malignant
data/malignant/56813_1366895593_png.rf.6afdbafc23c623b2ff4c7614cf4dc46d.jpg,malignant
data/malignant/37032_1291044944_png.rf.e61eb852e8c9e6dce4bb71665e5552b0.jpg,malignant
data/malignant/19486_1749776218_png.rf.b64843fdbb2accc1d4e8a51e3625e8ff.jpg,malignant
data/malignant/13331_1187678911_png.rf.7a9170bbfe485a8612cb5ba1372bec0b.jpg,malignant
data/malignant/7053_212800963_png.rf.de4d278b0c2e6bda45b782c6a24491ab.jpg,malignant
data/malignant/6658_1824044872_png.rf.6251bdcfad20ed087200d7923aacc765.jpg,malignant
data/malignant/6018_1680138718_png.rf.97c42dffb0da059ec821b36fd4ea59bd.jpg,malignant
data/malignant/61490_1437239083_png.rf.7ec2dba423dc44d2f41ddd81e4d94af1.jpg,malignant
data/malignant/10589_605115808_png.rf.1347e9f5e2d4318af5170589b8eff89d.jpg,malignant
data/malignant/41610_1957729736_png.rf.6923de3e9778781a38a3d9f8a1596afd.jpg,malignant
